2.728200000000000069e-01 1.586226890789279587e-01
2.292143124999999770e+01 1.146656381555854615e-01
4.557004249999999956e+01 6.544481579786945447e-02
6.821865374999998721e+01 6.169787145033095443e-02
9.086726499999998907e+01 5.466674751967667140e-02
1.135158762499999909e+02 8.630769963707324299e-02
1.361644874999999786e+02 1.616167749542786747e-01
1.588130987499999947e+02 1.370989053263995949e-01
1.814617099999999823e+02 2.737077806344803341e-02
2.041103212499999700e+02 4.522816258924232564e-03
2.267589324999999860e+02 4.709471790157442744e-03
2.494075437499999737e+02 3.321569053839790175e-03
2.720561549999999897e+02 1.738493724542793627e-03
2.947047662499999774e+02 5.741281664704893546e-03
3.173533775000000219e+02 3.072111084791053978e-02
3.400019887500000095e+02 8.175333667633119528e-02
