2.779800000000000049e-01 6.240353627802624342e-02
5.520938750000000006e+00 5.873646183163008100e-02
1.076389749999999879e+01 7.001135138969817595e-02
1.600685624999999845e+01 7.578172659385962184e-02
2.124981499999999812e+01 9.616756761870114134e-02
2.649277374999999779e+01 7.770897761221445821e-02
3.173573249999999746e+01 8.913715540868133447e-02
3.697869124999999713e+01 1.122500976968455327e-01
4.222164999999999679e+01 1.074168814354686668e-01
4.746460874999999646e+01 1.025429864187802353e-01
5.270756749999999613e+01 1.270076427974668742e-01
5.795052624999999580e+01 1.064147540010488419e-01
6.319348499999999547e+01 1.239157055911126182e-01
6.843644374999999513e+01 1.045954860824846316e-01
7.367940249999999480e+01 9.166735752302429541e-02
7.892236124999999447e+01 5.450733002180509906e-02
