5.000112971255525895e-01 3.407505008140139513e-02
5.187288994510982354e-01 3.349290850458254420e-02
5.374465017766439923e-01 3.562704895673246552e-02
5.561641041021896381e-01 3.801767338703945093e-02
5.748817064277353950e-01 3.933777446668464128e-02
5.935993087532810408e-01 4.549100724707633159e-02
6.123169110788267977e-01 5.161275953044002635e-02
6.310345134043724435e-01 4.609382896523549905e-02
6.497521157299182004e-01 4.207442376391294647e-02
6.684697180554638463e-01 3.686527214896988258e-02
6.871873203810096031e-01 3.822968411156435486e-02
7.059049227065552490e-01 3.706980212968000177e-02
7.246225250321010058e-01 3.341478252396265503e-02
7.433401273576466517e-01 4.152418777475336276e-02
7.620577296831922975e-01 3.360224301297284194e-02
7.807753320087380544e-01 3.020192167529792138e-02
7.994929343342838113e-01 3.001560962596305088e-02
8.182105366598294571e-01 3.814363446142731567e-02
8.369281389853751030e-01 3.435270636463848976e-02
8.556457413109208598e-01 3.250250693439435401e-02
8.743633436364666167e-01 3.080749698595500186e-02
8.930809459620122626e-01 5.698783263476808053e-02
9.117985482875579084e-01 3.868243395469319473e-02
9.305161506131036653e-01 3.856513183824467755e-02
9.492337529386493111e-01 3.718737407962879188e-02
9.679513552641949570e-01 4.602466621035132543e-02
9.866689575897407138e-01 2.386296261196826121e-07
