2.190915507223494885e+01 4.149621109423986090e-08
3.009184641555881257e+01 0.000000000000000000e+00
3.827453775888267984e+01 0.000000000000000000e+00
4.645722910220654001e+01 6.348336091414499393e-07
5.463992044553040728e+01 0.000000000000000000e+00
6.282261178885427455e+01 0.000000000000000000e+00
7.100530313217814182e+01 4.708661316519000361e-07
7.918799447550200910e+01 8.183954341664827884e-06
8.737068581882587637e+01 0.000000000000000000e+00
9.555337716214974364e+01 9.274944400509642402e-07
1.037360685054736109e+02 0.000000000000000000e+00
1.119187598487974782e+02 2.719049098974552642e-05
1.201014511921213312e+02 2.124087061153123832e-05
1.282841425354451985e+02 5.192942302965646744e-05
1.364668338787690516e+02 1.458920058873642124e-03
1.446495252220929331e+02 1.071512005302454745e-01
1.528322165654167861e+02 0.000000000000000000e+00
1.610149079087406392e+02 0.000000000000000000e+00
1.691975992520645207e+02 0.000000000000000000e+00
1.773802905953883737e+02 0.000000000000000000e+00
1.855629819387122552e+02 0.000000000000000000e+00
1.937456732820361083e+02 0.000000000000000000e+00
2.019283646253599898e+02 0.000000000000000000e+00
2.101110559686838428e+02 0.000000000000000000e+00
2.182937473120076959e+02 0.000000000000000000e+00
2.264764386553315774e+02 0.000000000000000000e+00
2.346591299986554304e+02 0.000000000000000000e+00
2.428418213419793119e+02 0.000000000000000000e+00
2.510245126853031650e+02 0.000000000000000000e+00
2.592072040286270749e+02 0.000000000000000000e+00
2.673898953719508995e+02 0.000000000000000000e+00
2.755725867152747810e+02 0.000000000000000000e+00
2.837552780585986625e+02 0.000000000000000000e+00
2.919379694019225440e+02 0.000000000000000000e+00
3.001206607452463686e+02 0.000000000000000000e+00
3.083033520885702501e+02 0.000000000000000000e+00
3.164860434318941316e+02 0.000000000000000000e+00
3.246687347752180131e+02 8.911456504902539599e-01
3.328514261185418377e+02 7.101846363336694821e-06
3.410341174618657192e+02 1.265076448956481815e-04
3.492168088051896007e+02 0.000000000000000000e+00
