1.200437492937642993e-02 9.887943312168728099e-03
8.879982040502726548e+00 9.420381746214961591e-03
1.774795970607607742e+01 7.456737421770877512e-03
2.661593737164943008e+01 4.800224910555895078e-03
3.548391503722277918e+01 1.835392443156690524e-03
4.435189270279612828e+01 1.598184989910846326e-03
5.321987036836948448e+01 1.617502158877352292e-03
6.208784803394283358e+01 1.160315767343676752e-03
7.095582569951618268e+01 2.092605057836577093e-03
7.982380336508953178e+01 2.292088667730939403e-03
8.869178103066288088e+01 3.752025745706475714e-03
9.755975869623622998e+01 9.658221346064045296e-03
1.064277363618095933e+02 1.899656411411705659e-02
1.152957140273829424e+02 2.894207358712702974e-02
1.241636916929562915e+02 4.893323231757080310e-02
1.330316693585296264e+02 6.990634729159897476e-02
1.418996470241029897e+02 8.233201489446589916e-02
1.507676246896763530e+02 7.966780709586918086e-02
1.596356023552496879e+02 9.687633488213891197e-02
1.685035800208230512e+02 9.785595247348825854e-02
1.773715576863963861e+02 7.963900789135074099e-02
1.862395353519697494e+02 6.211953989957104405e-02
1.951075130175430843e+02 4.685765261371483553e-02
2.039754906831164476e+02 3.129563897345097323e-02
2.128434683486898109e+02 3.229427204787221894e-02
2.217114460142631458e+02 2.845271838129051489e-02
2.305794236798365091e+02 1.954601979180342619e-02
2.394474013454098440e+02 1.747305856881937666e-02
2.483153790109832073e+02 6.292075252308183299e-03
2.571833566765565706e+02 8.886898937660352854e-03
2.660513343421299055e+02 3.936211911244729203e-03
2.749193120077032972e+02 8.284851337169132218e-03
2.837872896732766321e+02 6.463674653367755714e-03
2.926552673388499670e+02 4.852119248914857699e-03
3.015232450044233588e+02 1.338491268518743511e-02
3.103912226699966936e+02 1.154704691733727216e-02
3.192592003355700285e+02 1.363665333863041049e-02
3.281271780011433634e+02 1.243152313475394920e-02
3.369951556667167551e+02 7.926927592453801574e-03
3.458631333322900900e+02 4.474358703362375615e-03
3.547311109978634249e+02 1.122887896023059282e-03
