2.728200000000000069e-01 1.319227442450923160e-01
2.292143124999999770e+01 1.602433828000164318e-01
4.557004249999999956e+01 1.608926918611578161e-01
6.821865374999998721e+01 1.993602595254996002e-01
9.086726499999998907e+01 8.423059455555940989e-02
1.135158762499999909e+02 4.598661935165553917e-03
1.361644874999999786e+02 9.966616455232183249e-05
1.588130987499999947e+02 1.196352843378908134e-04
1.814617099999999823e+02 2.253350962087605661e-05
2.041103212499999700e+02 3.656738669092911862e-05
2.267589324999999860e+02 2.960958717571853904e-04
2.494075437499999737e+02 2.008364692822226568e-03
2.720561549999999897e+02 2.051339536693050011e-02
2.947047662499999774e+02 5.805866241425396840e-02
3.173533775000000219e+02 9.355073400512965709e-02
3.400019887500000095e+02 8.404601038141309988e-02
