2.266723430942351250e-04 4.647514951877922129e-02
6.967530835453963345e-01 3.982264244016638782e-02
1.393279494747698299e+00 4.361908877600424034e-02
2.089805905950000486e+00 5.348176432821567794e-02
2.786332317152302451e+00 5.597992326464780455e-02
3.482858728354604416e+00 3.959218634189532598e-02
4.179385139556907269e+00 4.520112926941825121e-02
4.875911550759209234e+00 4.513248584300358357e-02
5.572437961961511199e+00 4.932950105960415971e-02
6.268964373163813164e+00 4.199053238863692528e-02
6.965490784366115129e+00 4.235460741328811451e-02
7.662017195568417094e+00 4.304405098063523311e-02
8.358543606770719947e+00 3.892781671234088470e-02
9.055070017973021024e+00 3.945471053157632857e-02
9.751596429175323877e+00 3.637151853470608348e-02
1.044812284037762495e+01 3.429890451380448319e-02
1.114464925157992781e+01 3.199324253986200045e-02
1.184117566278223066e+01 3.244242590472444510e-02
1.253770207398453174e+01 3.110240770209811781e-02
1.323422848518683459e+01 2.939349331814822275e-02
1.393075489638913567e+01 2.654196974712113091e-02
1.462728130759143852e+01 2.357336401575508070e-02
1.532380771879373960e+01 2.363941354870291445e-02
1.602033412999604067e+01 2.111335232889188784e-02
1.671686054119834353e+01 2.060391296229777819e-02
1.741338695240064638e+01 1.929324920587274783e-02
1.810991336360294568e+01 1.831960993099382429e-02
1.880643977480524853e+01 1.613779429044668798e-02
1.950296618600755139e+01 1.076975258836512447e-02
