1.147100000000000009e+01 1.520143514132784798e-02
1.244064818181818133e+01 9.221980814210922750e-02
1.341029636363636435e+01 1.564180334857848964e-01
1.437994454545454559e+01 1.562262232161752418e-01
1.534959272727272861e+01 1.355913179407487457e-01
1.631924090909090808e+01 1.073869729452264082e-01
1.728888909090909110e+01 8.638038807592239576e-02
1.825853727272727411e+01 6.426475182915707129e-02
1.922818545454545358e+01 5.437529593450567827e-02
2.019783363636363660e+01 3.164934526917337343e-02
2.116748181818181962e+01 2.761939210941216638e-02
2.213712999999999909e+01 2.295637375438025832e-02
2.310677818181818211e+01 1.393996282671058906e-02
2.407642636363636512e+01 1.201225158936260889e-02
2.504607454545454459e+01 6.525437864268345510e-03
2.601572272727273116e+01 5.606217230701584717e-03
2.698537090909091063e+01 2.421546127733663172e-03
2.795501909090909365e+01 3.835134019556653198e-03
2.892466727272727312e+01 1.556674393610287888e-03
2.989431545454545613e+01 1.278915810219813810e-03
3.086396363636363915e+01 9.006054410698868459e-04
3.183361181818181862e+01 0.000000000000000000e+00
3.280326000000000164e+01 7.819806853410374379e-04
3.377290818181818111e+01 0.000000000000000000e+00
3.474255636363636768e+01 5.513776620907379512e-04
3.571220454545454714e+01 0.000000000000000000e+00
3.668185272727272661e+01 2.630172800878848439e-04
3.765150090909091318e+01 0.000000000000000000e+00
3.862114909090909265e+01 0.000000000000000000e+00
3.959079727272727212e+01 0.000000000000000000e+00
4.056044545454545869e+01 0.000000000000000000e+00
4.153009363636363815e+01 0.000000000000000000e+00
4.249974181818181762e+01 3.754122532266464555e-05
