1.529215392481058939e-03 5.195177629197438723e-02
6.326354442459160010e-01 5.213247618801673117e-02
1.263741673099350926e+00 5.796261109975147513e-02
1.894847901952785962e+00 6.461291171676614153e-02
2.525954130806220554e+00 6.583982348744692181e-02
3.157060359659655369e+00 5.995754255802504540e-02
3.788166588513090627e+00 5.201527559844144194e-02
4.419272817366525885e+00 5.228720910441801012e-02
5.050379046219960699e+00 4.623237893219531158e-02
5.681485275073395513e+00 4.539226167718905802e-02
6.312591503926830327e+00 3.928614685191954281e-02
6.943697732780265142e+00 2.537087048817846316e-02
7.574803961633700844e+00 2.967351925075089117e-02
8.205910190487134770e+00 2.510418511713811973e-02
8.837016419340569584e+00 2.955755447110977596e-02
9.468122648194004398e+00 2.308496326421444547e-02
1.009922887704743921e+01 2.383676494187260408e-02
1.073033510590087403e+01 2.119966219370925456e-02
1.136144133475430884e+01 1.899649639192513284e-02
1.199254756360774365e+01 1.845051713294059217e-02
1.262365379246117847e+01 1.841235250345438570e-02
1.325476002131461328e+01 1.800614475047268570e-02
1.388586625016804810e+01 1.708736255333663523e-02
1.451697247902148291e+01 1.901764573294799712e-02
1.514807870787491950e+01 1.815451250105588193e-02
1.577918493672835432e+01 1.946238285438712037e-02
1.641029116558178913e+01 1.897153363114904498e-02
1.704139739443522217e+01 1.794503934989114674e-02
1.767250362328865876e+01 1.661657315693554349e-02
1.830360985214209180e+01 1.412773096904731789e-02
1.893471608099552839e+01 1.145060967468992594e-02
1.956582230984896142e+01 7.803165564647365250e-03
