#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79170000000000016e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.52009821881428735e+01  -9.20430604721694934e+00  6.46453086545449018e+00   +7.58160606393513459e-01  +4.65493626747155997e-01  +1.21551376885740083e+01  +1.32531212632453247e+02  +2.87240103447805723e+02  +2.82369994047301020e+02  +8.59800212849095402e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.72800000000000011e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.47600116615149730e+01  -9.60517228133866752e+00  6.23954140573118288e+00   +7.67632029902301172e-01  +4.33583972802573991e-01  +1.17665282026978097e+01  +1.32536569286978022e+02  +2.87158869198623108e+02  +2.77588309385622154e+02  +8.59800212849095402e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69920000000000009e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.45606403716109938e+01  -9.78641164621630111e+00  6.13781932660980800e+00   +7.72117767346690242e-01  +4.18950364367904782e-01  +1.15862002604700010e+01  +1.32539259366375177e+02  +2.87117588076880793e+02  +2.75468296565394610e+02  +8.59800212849095402e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69450000000000003e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.45281040847169436e+01  -9.81598890367897070e+00  6.12121884841986486e+00   +7.72862833307953023e-01  +4.16548504107281170e-01  +1.15564576946015372e+01  +1.32539717158553287e+02  +2.87110535394501312e+02  +2.75125026204936887e+02  +8.59800212849095402e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79800000000000004e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.50531257896804931e+01  -8.87141735275723420e+00  6.32793713801156166e+00   +7.45851948558920119e-01  +4.61675752541589379e-01  +1.20651733266534258e+01  +1.32532752174579798e+02  +2.84746873416341373e+02  +2.80341318384395038e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.77010000000000005e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.48629559212293927e+01  -9.05154330343164126e+00  6.23185871677697012e+00   +7.50029975103217117e-01  +4.48120087280112211e-01  +1.18980441042668463e+01  +1.32534768837380284e+02  +2.84697779361421169e+02  +2.78321683713873028e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.74720000000000013e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.47068666743645124e+01  -9.19938861778446970e+00  6.15299865060233930e+00   +7.53544726643123552e-01  +4.36911537329297550e-01  +1.17591639125843788e+01  +1.32536524634493645e+02  +2.84655064184928449e+02  +2.76684233253069010e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.80930000000000000e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.51301479944653536e+01  -8.79846311467046505e+00  6.36685062044707895e+00   +7.44190821727635954e-01  +4.67136952500179115e-01  +1.21322681554410039e+01  +1.32531969834283984e+02  +2.84765918272813167e+02  +2.81166603912108144e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.75719999999999992e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.47750279175369457e+01  -9.13482734514131423e+00  6.18743536072226341e+00   +7.52000120654464199e-01  +4.41815662863016489e-01  +1.18200099258933840e+01  +1.32535745966644811e+02  +2.84674002197979348e+02  +2.77396952128965154e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.73460000000000001e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.46209835079672388e+01  -9.28073582131484720e+00  6.10960839585123416e+00   +7.55513136713260591e-01  +4.30710322505915510e-01  +1.16820344012000383e+01  +1.32537533807730057e+02  +2.84630537802768515e+02  +2.75791498776516562e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79170000000000016e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.50101842064818598e+01  -8.91209095452241939e+00  6.30624201063601042e+00   +7.46785710763853805e-01  +4.58623916908481200e-01  +1.20276217190394696e+01  +1.32533196656487888e+02  +2.84736052178815157e+02  +2.79882994975521683e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.72800000000000011e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.45759970874734321e+01  -9.32334626125932964e+00  6.08688016717208136e+00   +7.56554326905013563e-01  +4.27451923149854807e-01  +1.16414180634911695e+01  +1.32538075565325784e+02  +2.84617381326745885e+02  +2.75326290145736436e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69920000000000009e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.43796927071368117e+01  -9.50928272647162132e+00  5.98770244202669666e+00   +7.61182431697822959e-01  +4.13146986483492462e-01  +1.14623238031473722e+01  +1.32540554945637496e+02  +2.84557287261552517e+02  +2.73316526691688694e+02  +8.71818659779213903e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69450000000000003e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.43476569228457578e+01  -9.53962652461390448e+00  5.97151718827033307e+00   +7.61951252017540326e-01  +4.10798486342628888e-01  +1.14327915571857339e+01  +1.32540978733999680e+02  +2.84547038624742186e+02  +2.72991778589658168e+02  +8.71818659779213903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79800000000000004e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.53510772302538996e+01  -9.09984181253401125e+00  6.15257620657461235e+00   +7.54077169465541264e-01  +4.72876739482578634e-01  +1.16787033764366353e+01  +1.32529870310988770e+02  +2.86901392342332599e+02  +2.83299617044634374e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.77010000000000005e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.51562839773801059e+01  -9.27642324572912536e+00  6.05921890324162860e+00   +7.58165881079452486e-01  +4.59000620813480753e-01  +1.15210767361928603e+01  +1.32532043011037160e+02  +2.86872954408138867e+02  +2.81182039552701667e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.74720000000000013e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.49963999096091456e+01  -9.42135926078890940e+00  5.98259229943068416e+00   +7.61604157801964221e-01  +4.47530046652742597e-01  +1.13900772387310560e+01  +1.32533924632023741e+02  +2.86848025896054764e+02  +2.79460321227179747e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.80930000000000000e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.54299719885862956e+01  -9.02832316754817654e+00  6.19038758749442497e+00   +7.52451073132931469e-01  +4.78468127600107596e-01  +1.17419778829678609e+01  +1.32529024039600557e+02  +2.86912364688323237e+02  +2.84163130213854743e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.75719999999999992e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.50662182798148052e+01  -9.35806842451826171e+00  6.01605369847476457e+00   +7.60093310569391889e-01  +4.52548486032581465e-01  +1.14474724029498400e+01  +1.32533091293685061e+02  +2.86859099740892191e+02  +2.80210275769565499e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.73460000000000001e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.49084287631500132e+01  -9.50110571448993113e+00  5.94043093663514288e+00   +7.63529203218666908e-01  +4.41185025200279468e-01  +1.13173178180778997e+01  +1.32535002032434448e+02  +2.86833632551672679e+02  +2.78519687939785115e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79170000000000016e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.53070916570243298e+01  -9.13971503938451946e+00  6.13149552517684437e+00   +7.54991120254802306e-01  +4.69752422345077136e-01  +1.16432885863114759e+01  +1.32530350262592862e+02  +2.86895143276425131e+02  +2.82819623012111094e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.72800000000000011e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.48623486388142823e+01  -9.54287766642855395e+00  5.91834641326604860e+00   +7.64547299891921051e-01  +4.37851397315727475e-01  +1.12790007827313108e+01  +1.32535579215532920e+02  +2.86825887455677218e+02  +2.78028946125800076e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69920000000000009e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.46612717326219766e+01  -9.72515527488802789e+00  5.82197758401909660e+00   +7.69071444853441255e-01  +4.23218940919458164e-01  +1.11100277891142625e+01  +1.32538210382940719e+02  +2.86790294977892358e+02  +2.75904104593906652e+02  +8.66065340489103903e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69450000000000003e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.46284570986253186e+01  -9.75490196793523268e+00  5.80625072646837914e+00   +7.69822787594362734e-01  +4.20817101054265896e-01  +1.10821616660177718e+01  +1.32538658471258657e+02  +2.86784189619998926e+02  +2.75559997795524623e+02  +8.66065340489103903e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79800000000000004e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.44353031320036038e+01  -8.23792697346235947e+00  6.29985552413129390e+00   +7.19872619681974801e-01  +4.42406700389635033e-01  +1.23208835713325282e+01  +1.32534494930335029e+02  +2.78643601875940476e+02  +2.73696854805089913e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.77010000000000005e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.42547201668612828e+01  -8.42788294726375398e+00  6.20421285207759965e+00   +7.24325936572789875e-01  +4.29613426465594528e-01  +1.21441568792993984e+01  +1.32536051049062252e+02  +2.78548083661179191e+02  +2.71933022876895109e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.74720000000000013e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.41064997402749341e+01  -8.58379663185343134e+00  6.12571044383281382e+00   +7.28074625639921424e-01  +4.19026271531217631e-01  +1.19973995941569616e+01  +1.32537438965214648e+02  +2.78465253993212912e+02  +2.70514509881658114e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.80930000000000000e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.45084424691400997e+01  -8.16099139984387278e+00  6.33859252033941800e+00   +7.18102875760402437e-01  +4.47557418872217283e-01  +1.23918677941123114e+01  +1.32533902600952274e+02  +2.78680738667821572e+02  +2.74421863166217292e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.75719999999999992e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.41712248173868716e+01  -8.51571205342999171e+00  6.15999097145062446e+00   +7.26426946028808862e-01  +4.23659522470569816e-01  +1.20616857732175689e+01  +1.32536819745303291e+02  +2.78501943284555068e+02  +2.71130608355422623e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.73460000000000001e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.40249461431138798e+01  -8.66958320066696331e+00  6.08251697903437361e+00   +7.30175000871997493e-01  +4.13165320762478472e-01  +1.19159337126134481e+01  +1.32538250035359368e+02  +2.78417821282158457e+02  +2.69745797250310773e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79170000000000016e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.43945263334230802e+01  -8.28082025786912368e+00  6.27825879173207113e+00   +7.20867646191764799e-01  +4.39527536635719251e-01  +1.22811642740348681e+01  +1.32534834317534376e+02  +2.78622520600275891e+02  +2.73295263766474704e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.72800000000000011e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.39822275922199992e+01  -8.71451902242643506e+00  6.05989183080661853e+00   +7.31286272672431403e-01  +4.10084698732295361e-01  +1.18730448060898635e+01  +1.32538689330774275e+02  +2.78392417162804691e+02  +2.69346583078400613e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69920000000000009e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.37958193701376004e+01  -8.91060260828594153e+00  5.96116391126732026e+00   +7.36228256317311258e-01  +3.96551925714038467e-01  +1.16840196478995910e+01  +1.32540732951503145e+02  +2.78276747811808946e+02  +2.67633319845819301e+02  +8.94596861781258212e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69450000000000003e+01  -9.94192648542271852e+07  1.10089360984507412e+08   -8.70763356239127097e+03  -3.37653985838949922e+01  -8.94260236014495824e+00  5.94505206328694946e+00   +7.37049596805880891e-01  +3.94328894301646249e-01  +1.16528638257354942e+01  +1.32541087493968064e+02  +2.78257082931435150e+02  +2.67358308097571012e+02  +8.94596861781258212e+01  
