#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.42198830534472549e+01  -9.50224239077822475e+00  6.14948913735292901e+00   +7.60804645266849877e-01  +4.06063071061978198e-01  +1.17320606020345988e+01  +1.32541979754552472e+02  +2.83980988603504613e+02  +2.72053035570265081e+02  +8.71536421278486557e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46450894447384528e+01  -8.20914103676753193e+00  5.82393465358156615e+00   +7.17849880085022152e-01  +4.50237974517846973e-01  +1.15341237717648131e+01  +1.32533064775510667e+02  +2.78824950975676927e+02  +2.74886324897527800e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.44612486631099202e+01  -8.39954689579638547e+00  5.73567834583138492e+00   +7.22330741056387837e-01  +4.37369753592259825e-01  +1.13743375160114866e+01  +1.32534594882052261e+02  +2.78744201416149110e+02  +2.73085666067005036e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43103542581173286e+01  -8.55582984102078292e+00  5.66323858068875907e+00   +7.26101111370689001e-01  +4.26719860433828591e-01  +1.12416863296733425e+01  +1.32535959693787646e+02  +2.78673950795043822e+02  +2.71635485600607694e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.47195482559356705e+01  -8.13202325156946593e+00  5.85968003987465202e+00   +7.16068639501378446e-01  +4.55418591087890345e-01  +1.15983189363841142e+01  +1.32532482403134367e+02  +2.78856265887806671e+02  +2.75625720166157066e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43762470113891965e+01  -8.48758401341187962e+00  5.69487166590387694e+00   +7.24444069056837670e-01  +4.31380645566419252e-01  +1.12997893432892287e+01  +1.32535350775869944e+02  +2.78705093408619348e+02  +2.72265576517144780e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.42273293889947610e+01  -8.64181958380800808e+00  5.62338089331770874e+00   +7.28213046978858580e-01  +4.20823908061117191e-01  +1.11680646209782619e+01  +1.32536757275918831e+02  +2.78633631518404513e+02  +2.70848771977941738e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46035770101771689e+01  -8.25213590816114539e+00  5.80400580989604098e+00   +7.18851231977888139e-01  +4.47342028203182640e-01  +1.14982071952817435e+01  +1.32533398474047289e+02  +2.78807154329863465e+02  +2.74476582109317292e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.41838401718353211e+01  -8.68686183002988876e+00  5.60250305707573037e+00   +7.29330267188535664e-01  +4.17724812555779534e-01  +1.11293090782060595e+01  +1.32537189265715085e+02  +2.78612011355567347e+02  +2.70439960374551504e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.39940690424123204e+01  -8.88340981354354042e+00  5.51139977165618511e+00   +7.34297323246639100e-01  +4.04110275614552095e-01  +1.09585283678154504e+01  +1.32539198863615155e+02  +2.78513354276591031e+02  +2.68683412666563981e+02  +9.01884991474774580e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.39630994483745425e+01  -8.91548535251972751e+00  5.49653222160507848e+00   +7.35122615788484590e-01  +4.01873718050703543e-01  +1.09303835368924194e+01  +1.32539547493748984e+02  +2.78496547860428450e+02  +2.68401113087242152e+02  +9.01884991474774580e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.49971553513607603e+01  -8.75096763728911142e+00  6.20972795822590307e+00   +7.40859664562724340e-01  +4.59936020241827115e-01  +1.19239920214156605e+01  +1.32533108912302140e+02  +2.83720770160994505e+02  +2.79458545158597246e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.48078514780777439e+01  -8.93296584217193868e+00  6.11548520264503193e+00   +7.45091361090286397e-01  +4.46501638541045576e-01  +1.17590914730463130e+01  +1.32535035963185891e+02  +2.83666482297733069e+02  +2.77474583409972524e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46524730301142654e+01  -9.08234788130515724e+00  6.03813182978474750e+00   +7.48651330307404494e-01  +4.35391614420167661e-01  +1.16220882982062150e+01  +1.32536719140478340e+02  +2.83619232128000078e+02  +2.75867696676135324e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.50738268125829151e+01  -8.67725510269498912e+00  6.24789796317442914e+00   +7.39177219504018379e-01  +4.65347703806562818e-01  +1.19902016385730654e+01  +1.32532363183683316e+02  +2.83741822149864390e+02  +2.80269859482468974e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.47203238807533410e+01  -9.01711554980593810e+00  6.07191059522591825e+00   +7.47086844226486635e-01  +4.40252827972219485e-01  +1.16821092092444125e+01  +1.32535972073233268e+02  +2.83640182087482685e+02  +2.76566924095715194e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45669809583090313e+01  -9.16454061899417738e+00  5.99557058532886966e+00   +7.50645096523901878e-01  +4.29244222400756714e-01  +1.15460107421960831e+01  +1.32537688757647516e+02  +2.83592097958223917e+02  +2.74992286521061146e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.49544093154581432e+01  -8.79206400613361971e+00  6.18844733599796459e+00   +7.41805415037613769e-01  +4.56911691912999185e-01  +1.18869382430965373e+01  +1.32533533058664176e+02  +2.83708806352530132e+02  +2.79008129448079615e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45221993968872454e+01  -9.20759395778366141e+00  5.97327660013769446e+00   +7.51699709331427490e-01  +4.26013906990335700e-01  +1.15059510324931260e+01  +1.32538209917361769e+02  +2.83577541985972346e+02  +2.74536299299397683e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43267889470467154e+01  -9.39546307250142121e+00  5.87599375566711668e+00   +7.56387577339162842e-01  +4.11830650110731611e-01  +1.13293324529081811e+01  +1.32540600480658753e+02  +2.83511055170838404e+02  +2.72567986130082261e+02  +8.78004214419668898e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.42948990472463464e+01  -9.42612226830605593e+00  5.86011773590976581e+00   +7.57166343092469218e-01  +4.09501874300671531e-01  +1.13002116749773549e+01  +1.32541009950462865e+02  +2.83499716927486986e+02  +2.72250193893951973e+02  +8.78004214419668898e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45775067473149704e+01  -8.29817370334484394e+00  6.14654461264691854e+00   +7.22175282480692626e-01  +4.47025200713549120e-01  +1.20318435484421737e+01  +1.32534153177832849e+02  +2.79404921375149399e+02  +2.74838217392092986e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43947146627154297e+01  -8.48719802099577336e+00  6.05328228829054638e+00   +7.26605942170618246e-01  +4.34123741196210722e-01  +1.18617858332686641e+01  +1.32535751072045201e+02  +2.79319448450535560e+02  +2.73032060320250878e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.42446810162161626e+01  -8.64234701290280682e+00  5.97673364213424385e+00   +7.30334795967972350e-01  +4.23447897922891225e-01  +1.17205688227056193e+01  +1.32537171165340879e+02  +2.79245233678487864e+02  +2.71577336107147573e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46515408174216049e+01  -8.22161546716364455e+00  6.18431752537906654e+00   +7.20414265777285623e-01  +4.52219784459343521e-01  +1.21001502355011255e+01  +1.32533543203589034e+02  +2.79438119808970328e+02  +2.75579824926904109e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43101978924167099e+01  -8.57459636141501846e+00  6.01016099853437513e+00   +7.28695919775264378e-01  +4.28119866718742748e-01  +1.17824279348666732e+01  +1.32536538144430637e+02  +2.79278117798484516e+02  +2.72209414007170892e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.41621297522034624e+01  -8.72771283377742257e+00  5.93461517307007380e+00   +7.32423755957968492e-01  +4.17538183321108425e-01  +1.16421788736781515e+01  +1.32537999039440933e+02  +2.79202695258268079e+02  +2.70788113889884755e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45362311153086239e+01  -8.34085661378214915e+00  6.12548537811483484e+00   +7.23165332772823577e-01  +4.44121593667736403e-01  +1.19936227765675358e+01  +1.32534502227517862e+02  +2.79386067532949085e+02  +2.74427237325033957e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.41188886139110963e+01  -8.77242826375935891e+00  5.91255311784598803e+00   +7.33528901437183301e-01  +4.14432026217802063e-01  +1.16009093950180731e+01  +1.32538446863843262e+02  +2.79179901035723333e+02  +2.70377986573131977e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.39302000104534969e+01  -8.96755014004418882e+00  5.81628233141360607e+00   +7.38442918953344907e-01  +4.00787872866402994e-01  +1.14190211751021149e+01  +1.32540525325040448e+02  +2.79076017207843734e+02  +2.68615691359933123e+02  +8.94787663500241592e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.38994070786392427e+01  -8.99939294624344832e+00  5.80057147390554206e+00   +7.39259498210203647e-01  +3.98546669190053715e-01  +1.13890415014931339e+01  +1.32540885161507276e+02  +2.79058340447754233e+02  +2.68332453920378953e+02  +8.94787663500241592e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.52459017737363993e+01  -9.17201143138039932e+00  6.49671091632992415e+00   +7.57502001125994973e-01  +4.68652317386149708e-01  +1.22040732522974036e+01  +1.32530700102136194e+02  +2.87294770089523865e+02  +2.82881106408560186e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.50527380421751431e+01  -9.34747619807905217e+00  6.39801497691640186e+00   +7.61549296763404326e-01  +4.54765041062510089e-01  +1.20357005884985284e+01  +1.32532933146315600e+02  +2.87261041646680496e+02  +2.80765406957847802e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.48941914668076549e+01  -9.49149566608619111e+00  6.31700648184222224e+00   +7.64953465505373464e-01  +4.43286575141606964e-01  +1.18957339675641443e+01  +1.32534864645327531e+02  +2.87231661696623860e+02  +2.79045495704868074e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.53241365467343229e+01  -9.10094505633757578e+00  6.53668454053683057e+00   +7.55892641286386446e-01  +4.74248702745261541e-01  +1.22716472479580077e+01  +1.32529829498762012e+02  +2.87307847491430380e+02  +2.83743956301776166e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.49634257791952052e+01  -9.42860506870315973e+00  6.35238137052090224e+00   +7.63457526486718718e-01  +4.48308319298966473e-01  +1.19570618263831712e+01  +1.32534009482527523e+02  +2.87244692288455667e+02  +2.79794630872997402e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.48069562331993438e+01  -9.57073781878880681e+00  6.27243412210708406e+00   +7.66859693189244185e-01  +4.36937704260371262e-01  +1.18179806978309045e+01  +1.32535969651725338e+02  +2.87214772709641750e+02  +2.78105963394114099e+02  +8.60000296655779977e+01  
