#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49115615103520298e+01  -8.82391906656095593e+00  6.51455953294982226e+00   +7.44408889532270579e-01  +4.56423553021020612e-01  +1.23922025534703550e+01  +1.32533874222753752e+02  +2.84160694168916109e+02  +2.79213208969916934e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.47235895361507403e+01  -9.00478280568299994e+00  6.41558557281049424e+00   +7.48600650312034710e-01  +4.42971429712861631e-01  +1.22177068649947831e+01  +1.32535860275898813e+02  +2.84102221067573964e+02  +2.77229016468652503e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45693042956772771e+01  -9.15323368833156081e+00  6.33434888151334174e+00   +7.52127725466378738e-01  +4.31848031517133191e-01  +1.20726977724393780e+01  +1.32537592016480659e+02  +2.84051473382495203e+02  +2.75622059555903718e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49876935285769264e+01  -8.75066601093088181e+00  6.55464576053313319e+00   +7.42742581353663223e-01  +4.61842872027962703e-01  +1.24622514893495246e+01  +1.32533104630425925e+02  +2.84183420174903063e+02  +2.80024659709890045e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46366777631329370e+01  -9.08840797538459100e+00  6.36982341919768835e+00   +7.50577617682703480e-01  +4.36714952849498850e-01  +1.21362297282684786e+01  +1.32536823723813399e+02  +2.84073958108126078e+02  +2.76321303880296341e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.44844137266831439e+01  -9.23491408664474278e+00  6.28965096403106383e+00   +7.54103341119889747e-01  +4.25693741858818864e-01  +1.19921620088328513e+01  +1.32538588427036132e+02  +2.84022387730665343e+02  +2.74746659578280287e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.48691162258549667e+01  -8.86475926571754336e+00  6.49221057420868597e+00   +7.45345634324354411e-01  +4.53395080204419709e-01  +1.23529967608544400e+01  +1.32534311680520290e+02  +2.84147791990225869e+02  +2.78762727763808130e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.44399472381624037e+01  -9.27769905718974286e+00  6.26623776915939779e+00   +7.55148430253977265e-01  +4.22459945116286595e-01  +1.19497513425068647e+01  +1.32539123646641286e+02  +2.84006801212655489e+02  +2.74290692150960183e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.42459116518901041e+01  -9.46439711047701593e+00  6.16407110062847874e+00   +7.59794592782096267e-01  +4.08262570398335689e-01  +1.17627413609383886e+01  +1.32541575812089889e+02  +2.83935743403815593e+02  +2.72322588546168220e+02  +8.71214932406369371e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.42142461221859406e+01  -9.49486519556209174e+00  6.14739806791683563e+00   +7.60566526497534201e-01  +4.05931658567208475e-01  +1.17319034051239441e+01  +1.32541995380083534e+02  +2.83923646632651923e+02  +2.72004850443013652e+02  +8.71214932406369371e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46385324876437721e+01  -8.20147056523670237e+00  5.82180826590385792e+00   +7.17572963815666265e-01  +4.50097788141068045e-01  +1.15341333798788330e+01  +1.32533046862459940e+02  +2.78763579300883123e+02  +2.74824964199817771e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.44547971706913998e+01  -8.39199298799998417e+00  5.73358389439110816e+00   +7.22058640551327624e-01  +4.37237679449736183e-01  +1.13743108773001538e+01  +1.32534572473705623e+02  +2.78682891685395248e+02  +2.73027202836964307e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43039893298953658e+01  -8.54837160740067503e+00  5.66117034214587100e+00   +7.25833097462038501e-01  +4.26594366426867766e-01  +1.12416312727510856e+01  +1.32535933768310628e+02  +2.78612700459141820e+02  +2.71579472875539636e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.47129485837570968e+01  -8.12430556963723838e+00  5.85754071744844929e+00   +7.15789821302175833e-01  +4.55275089462718774e-01  +1.15983437250329597e+01  +1.32532466372299922e+02  +2.78794872106295543e+02  +2.75563213378493970e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43698442822080423e+01  -8.48008400067548607e+00  5.69279198068090864e+00   +7.24174255270791489e-01  +4.31252286860368705e-01  +1.12997465468061868e+01  +1.32535326366299842e+02  +2.78643816131337985e+02  +2.72208485664620241e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.42210120899813930e+01  -8.63441399187441583e+00  5.62132707759172412e+00   +7.27947335792889838e-01  +4.20702004264169371e-01  +1.11679944482652758e+01  +1.32536729486109721e+02  +2.78572417470203732e+02  +2.70794135493844180e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45970438676867857e+01  -8.24449175747357366e+00  5.80188663362678536e+00   +7.18575388014755401e-01  +4.47203682745131503e-01  +1.14982084645398324e+01  +1.32533379526669364e+02  +2.78745795702374380e+02  +2.74415867242744298e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.41775478214550219e+01  -8.67948381231304289e+00  5.60045679615860248e+00   +7.29065778094272421e-01  +4.17604780710366663e-01  +1.11292311367546386e+01  +1.32537160520320413e+02  +2.78550817402428436e+02  +2.70386052719082102e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.39878855587945097e+01  -8.87615211968159379e+00  5.50938647717769836e+00   +7.34038299925326321e-01  +4.03998342333405980e-01  +1.09584177455009666e+01  +1.32539166125585979e+02  +2.78452257353437290e+02  +2.68632749517273794e+02  +9.01561180053366229e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.39569337312075561e+01  -8.90824729484243250e+00  5.49452430706623218e+00   +7.34864505854937122e-01  +4.01763095554460825e-01  +1.09302677703294684e+01  +1.32539514132679216e+02  +2.78435468333745348e+02  +2.68350989396935006e+02  +9.01561180053366229e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49910387684315083e+01  -8.74308350822722602e+00  6.20749944228374240e+00   +7.40598416235968893e-01  +4.59771091171701840e-01  +1.19238812875424784e+01  +1.32533139483269110e+02  +2.83662431609807300e+02  +2.79398298622224729e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.48018335264324321e+01  -8.92520159221996678e+00  6.11329020768923392e+00   +7.44834761834548664e-01  +4.46345440713434904e-01  +1.17589468119671263e+01  +1.32535061527812474e+02  +2.83608188340323068e+02  +2.77417075605581715e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46465360338955577e+01  -9.07468202675164015e+00  6.03596434847008467e+00   +7.48398676572350263e-01  +4.35242512037291640e-01  +1.16219170937610112e+01  +1.32536740699004184e+02  +2.83560982540516193e+02  +2.75812512802375807e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.50676702822160848e+01  -8.66932242044521928e+00  6.24565587063205463e+00   +7.38914134928730926e-01  +4.65179211348851374e-01  +1.19901051370853331e+01  +1.32532395818389546e+02  +2.83683468189939049e+02  +2.80208532533418861e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.47143515328199541e+01  -9.00940672782951424e+00  6.06973109922080312e+00   +7.46832452708227401e-01  +4.40100635034725907e-01  +1.16819494494745282e+01  +1.32535995369096923e+02  +2.83581912212099894e+02  +2.76510716957640739e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45610885052508081e+01  -9.15692890339352594e+00  5.99341824252417865e+00   +7.50394666150690726e-01  +4.29098996659361520e-01  +1.15458254439513972e+01  +1.32537708154990924e+02  +2.83533876055658936e+02  +2.74938410654423024e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49483150041091406e+01  -8.78420694654816359e+00  6.18622638931078850e+00   +7.41545201837766399e-01  +4.56748742725517742e-01  +1.18868196979750653e+01  +1.32533562487812304e+02  +2.83650477013373973e+02  +2.78948492460545708e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45163302759607049e+01  -9.20001060068213050e+00  5.97113218702870174e+00   +7.51450458967737545e-01  +4.25870704089694130e-01  +1.15057584983803061e+01  +1.32538228195528433e+02  +2.83519335570948385e+02  +2.74483116918125006e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43210216390584364e+01  -9.38800346157786336e+00  5.87388394486662424e+00   +7.56143604796531199e-01  +4.11696211273183066e-01  +1.13291095480023607e+01  +1.32540613985200508e+02  +2.83452924794516775e+02  +2.72517897215508469e+02  +8.77679552359884241e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.42891483545639630e+01  -9.41868285207126377e+00  5.85801357201379069e+00   +7.56923252268854707e-01  +4.09368856046660345e-01  +1.12999840006599843e+01  +1.32541022693737432e+02  +2.83441600319734675e+02  +2.72200620257576588e+02  +8.77679552359884241e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45710793493773707e+01  -8.29056207181101001e+00  6.14442909596816111e+00   +7.21903809451724499e-01  +4.46885619803618739e-01  +1.20319447899504581e+01  +1.32534140225581581e+02  +2.79344367170263638e+02  +2.74778384503206610e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43883907190532696e+01  -8.47970204016193208e+00  6.05119853916130612e+00   +7.26339242327073586e-01  +4.33992263928726030e-01  +1.18618465134618880e+01  +1.32535733598276778e+02  +2.79258955181651515e+02  +2.72975102392764484e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.42384419866367153e+01  -8.63494595683706301e+00  5.97467596744528784e+00   +7.30072147851337894e-01  +4.23322993969925565e-01  +1.17205975701849567e+01  +1.32537150147579609e+02  +2.79184799283229779e+02  +2.71522809214435938e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46450715186484217e+01  -8.21395699502371635e+00  6.18218914227344563e+00   +7.20140908178297456e-01  +4.52076891863357644e-01  +1.21002684145527706e+01  +1.32533532142141212e+02  +2.79377544026421276e+02  +2.75518854703966440e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43039217824518019e+01  -8.56715385348547898e+00  6.00809193762695504e+00   +7.28431486770595327e-01  +4.27992100939892650e-01  +1.17824704783648979e+01  +1.32536518654882940e+02  +2.79217656603272360e+02  +2.72153817559489710e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.41559374439096999e+01  -8.72036400706006454e+00  5.93257184501638690e+00   +7.32163391485560644e-01  +4.17416865741314980e-01  +1.16421905853804990e+01  +1.32537976140466412e+02  +2.79142296996063351e+02  +2.70734952107846709e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45298270780138594e+01  -8.33327109692250723e+00  6.12337703475371065e+00   +7.22894922398542361e-01  +4.43983851718113276e-01  +1.19937147019671588e+01  +1.32534488235620699e+02  +2.79325526109669568e+02  +2.74368045297690514e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.41127207786717435e+01  -8.76510679527210712e+00  5.91051730469648628e+00   +7.33269749520633951e-01  +4.14312578701668210e-01  +1.16009123292531324e+01  +1.32538422999889349e+02  +2.79119522923073873e+02  +2.70325547746267716e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.39241389667242856e+01  -8.96034805292467418e+00  5.81427931057328262e+00   +7.38189190292814046e-01  +4.00676515500032804e-01  +1.14189870665687483e+01  +1.32540497422399625e+02  +2.79015736493270481e+02  +2.68566470265582154e+02  +8.94467064932237719e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.38933634626911910e+01  -8.99221034149991993e+00  5.79857380458789962e+00   +7.39006675977336935e-01  +3.98436621225512044e-01  +1.13890015415995620e+01  +1.32540856627525386e+02  +2.78998077238121709e+02  +2.68283767752052540e+02  +8.94467064932237719e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.52401245785472668e+01  -9.16397698678053629e+00  6.49440851558026289e+00   +7.57253090776490723e-01  +4.68470714988602599e-01  +1.22038688457689855e+01  +1.32530761097525101e+02  +2.87238873273632294e+02  +2.82821720148361237e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.50470542119084669e+01  -9.33956396507158715e+00  6.39574724364149549e+00   +7.61304900248768845e-01  +4.54592581431572385e-01  +1.20354642064950248e+01  +1.32532988940413446e+02  +2.87205183689239050e+02  +2.80708630073632889e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.48885842693984785e+01  -9.48368374295205641e+00  6.31476720323297691e+00   +7.64712899562858817e-01  +4.43121554584987143e-01  +1.18954726241572750e+01  +1.32534916225060726e+02  +2.87175843046499779e+02  +2.78990939202122206e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.53183215370783969e+01  -9.09286111385261719e+00  6.53436809883861613e+00   +7.55641948049320056e-01  +4.74063372427963314e-01  +1.22714562747316407e+01  +1.32529892619287779e+02  +2.87251937473053943e+02  +2.83683543048950071e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49577851176561154e+01  -9.42074934213089143e+00  6.35012966629346565e+00   +7.63215273411238626e-01  +4.48140057466732467e-01  +1.19568112389720298e+01  +1.32534062896043281e+02  +2.87188855603948923e+02  +2.79739096037796287e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.48013912005938550e+01  -9.56298108798672608e+00  6.27021049977676004e+00   +7.66621285747691172e-01  +4.36776751770566407e-01  +1.18177061243291792e+01  +1.32536018936296330e+02  +2.87158978803751324e+02  +2.78052658910188654e+02  +8.59675046032152892e+01  
