#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79170000000000016e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.48804659241476784e+01  -8.87448598134040623e+00  6.48753835940837220e+00   +7.45648003183350006e-01  +4.53722939455980134e-01  +1.23424993259339377e+01  +1.32534240318648983e+02  +2.84224502854108380e+02  +2.78856732283971610e+02  +8.71711865127664112e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.72800000000000011e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.44508807767078480e+01  -9.28708494098632364e+00  6.26173379878525260e+00   +7.55437612553392701e-01  +4.22757904984530475e-01  +1.19400153211876319e+01  +1.32539065996942441e+02  +2.84083701382092272e+02  +2.74374942583381085e+02  +8.71711865127664112e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69920000000000009e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.42566570365780549e+01  -9.47362889762372617e+00  6.15964319680807826e+00   +7.60077367396863712e-01  +4.08547142299768962e-01  +1.17533536298757486e+01  +1.32541523987354964e+02  +2.84012706853422685e+02  +2.72402157651516632e+02  +8.71711865127664112e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69450000000000003e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.42249608012096544e+01  -9.50407183499163644e+00  6.14298257773541501e+00   +7.60848227283387968e-01  +4.06214053180033841e-01  +1.17225727788047376e+01  +1.32541944480640581e+02  +2.84000618965879823e+02  +2.72083639400306595e+02  +8.71711865127664112e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79800000000000004e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.46504915102156730e+01  -8.21120556034589022e+00  5.81691859564098745e+00   +7.17912900604553594e-01  +4.50389366998305785e-01  +1.15231333097622333e+01  +1.32533044668380029e+02  +2.78847337896465945e+02  +2.74922487792312779e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.77010000000000005e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.44665651028507511e+01  -8.40157909656996083e+00  5.72877102971103369e+00   +7.22392635209505696e-01  +4.37516917112973858e-01  +1.13636530370559008e+01  +1.32534575885028715e+02  +2.78766734838579680e+02  +2.73120299425459621e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.74720000000000013e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.43156004172358209e+01  -8.55783551160692113e+00  5.65642051860723072e+00   +7.26162027056650672e-01  +4.26863548430391371e-01  +1.12312557676103140e+01  +1.32535941530635569e+02  +2.78696604802059710e+02  +2.71668821842534499e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.80930000000000000e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.47249850013706407e+01  -8.13410086646302588e+00  5.85261993954810222e+00   +7.16132096532271945e-01  +4.55571694956518058e-01  +1.15872055442067552e+01  +1.32532461819365210e+02  +2.78878593595569782e+02  +2.75662486838698896e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.75719999999999992e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.43815238607357898e+01  -8.48960126923270408e+00  5.68801462825954474e+00   +7.24505418174118621e-01  +4.31525851814696770e-01  +1.12892475820809839e+01  +1.32535332257631751e+02  +2.78727694719928536e+02  +2.72299483844449071e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.73460000000000001e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.42325368784258544e+01  -8.64381065699843809e+00  5.61661194044531342e+00   +7.28273402628916156e-01  +4.20965681725445406e-01  +1.11577748956736382e+01  +1.32536739539203296e+02  +2.78656352014496065e+02  +2.70881378295487139e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79170000000000016e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.46089597408106897e+01  -8.25419313304164959e+00  5.79701430656002969e+00   +7.18914004267102058e-01  +4.47492466214752249e-01  +1.14872855149598596e+01  +1.32533378626091235e+02  +2.78829574291751101e+02  +2.74512404463189512e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.72800000000000011e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.41890274057158763e+01  -8.68884525696542021e+00  5.59575982807478933e+00   +7.29390323164017862e-01  +4.17865582823262138e-01  +1.11190934563836255e+01  +1.32537171742718215e+02  +2.78634766721555764e+02  +2.70472179709254590e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69920000000000009e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.39991678884359558e+01  -8.88535987500317148e+00  5.50476879227612503e+00   +7.34356018827282075e-01  +4.04246661500257787e-01  +1.09486389015008925e+01  +1.32539182189978447e+02  +2.78536262153426662e+02  +2.68713905552851998e+02  +9.02060999396656342e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69450000000000003e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.39681838699909662e+01  -8.91742996891905193e+00  5.48991956073953880e+00   +7.35181080973109191e-01  +4.02009387413656272e-01  +1.09205477459370197e+01  +1.32539530945188915e+02  +2.78519480683801362e+02  +2.68431318324724884e+02  +9.02060999396656342e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79800000000000004e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.50024908402587158e+01  -8.75302839448611891e+00  6.20277793477955974e+00   +7.40912380908683388e-01  +4.60101002355545075e-01  +1.19133052635380015e+01  +1.32533069918199146e+02  +2.83740653598641245e+02  +2.79495030030406156e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.77010000000000005e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.48131023743241670e+01  -8.93499433500801210e+00  6.10864289634572888e+00   +7.45143038790515688e-01  +4.46662171339908765e-01  +1.17486991851815148e+01  +1.32534998178315732e+02  +2.83686496381074676e+02  +2.77509649265113751e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.74720000000000013e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.46576544936825428e+01  -9.08434989192383213e+00  6.03137793648427056e+00   +7.48702104332596319e-01  +4.35548485218593240e-01  +1.16119405588265909e+01  +1.32536682302639036e+02  +2.83639353104192935e+02  +2.75901555118062788e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.80930000000000000e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.50791965630207443e+01  -8.67932892753639074e+00  6.24090431235311982e+00   +7.39230337852462394e-01  +4.65514484482619617e-01  +1.19793966455183600e+01  +1.32532323684368208e+02  +2.83761652558389017e+02  +2.80306902937385303e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.75719999999999992e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.47255356642684063e+01  -9.01912912471168582e+00  6.06511809362901033e+00   +7.47138018705655216e-01  +4.40411299083500851e-01  +1.16718543529176007e+01  +1.32535934827253783e+02  +2.83660256425918817e+02  +2.76601314553387510e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.73460000000000001e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.45721242187443565e+01  -9.16652805861114039e+00  5.98886533848189551e+00   +7.50695352778335656e-01  +4.29399074032687456e-01  +1.15359987150128838e+01  +1.32537652421374673e+02  +2.83612277605584381e+02  +2.75025464054840086e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79170000000000016e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.49597257027896262e+01  -8.79411747782977216e+00  6.18152163577837221e+00   +7.41857902624832199e-01  +4.57075670452256666e-01  +1.18763176575511533e+01  +1.32533494342540109e+02  +2.83728719322888651e+02  +2.79044298863316953e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.72800000000000011e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.45273226461576854e+01  -9.20957376497115732e+00  5.96659683476636538e+00   +7.51749688370492608e-01  +4.26167699671583966e-01  +1.14960104327681698e+01  +1.32538173837883761e+02  +2.83597752321912367e+02  +2.74569115439591314e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69920000000000009e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.43318248748704065e+01  -9.39740957454214687e+00  5.86942518218950582e+00   +7.56436296715146783e-01  +4.11979810652204403e-01  +1.13197063959931334e+01  +1.32540565469970630e+02  +2.83531399042018734e+02  +2.72599186881858429e+02  +8.78180427028880644e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69450000000000003e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.42999207246950562e+01  -9.42806333513185457e+00  5.85356730833147854e+00   +7.57214848632389081e-01  +4.09650277121705153e-01  +1.12906374079086511e+01  +1.32540975104953986e+02  +2.83520082469973943e+02  +2.72281125021392199e+02  +8.78180427028880644e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79800000000000004e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.45829699844725269e+01  -8.30011893359913344e+00  6.13957426042171406e+00   +7.22232685640303407e-01  +4.47180056996746511e-01  +1.20209430128578667e+01  +1.32534131789026361e+02  +2.79426529509694149e+02  +2.74873999548543054e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.77010000000000005e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.44000913249208580e+01  -8.48911277954858079e+00  6.04641996865895504e+00   +7.26662308679205338e-01  +4.34274333656038625e-01  +1.18511905905024726e+01  +1.32535730770658830e+02  +2.79341212372455288e+02  +2.73066317749537461e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.74720000000000013e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.42499866186938675e+01  -8.64423676063253765e+00  5.96995999441640102e+00   +7.30390258142018411e-01  +4.23594983504342937e-01  +1.17102269622096866e+01  +1.32537151682873116e+02  +2.79267125850670311e+02  +2.71610300458195582e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.80930000000000000e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.46570391189862832e+01  -8.22357303900311543e+00  6.17730341801738447e+00   +7.20472069368835011e-01  +4.52376365199879504e-01  +1.20891270615965905e+01  +1.32533521348774542e+02  +2.79459664999521976e+02  +2.75616208952858074e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.75719999999999992e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.43155345253432102e+01  -8.57649703090155491e+00  6.00334862945681724e+00   +7.28751783053362079e-01  +4.28268484524532089e-01  +1.17719751052329897e+01  +1.32536518312996037e+02  +2.79299953940237231e+02  +2.72242947677943789e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.73460000000000001e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.41673962563156977e+01  -8.72958882009358206e+00  5.92789031426547641e+00   +7.32478699526858401e-01  +4.17683336155309337e-01  +1.16319775664687945e+01  +1.32537979976719498e+02  +2.79224658234596518e+02  +2.70820350610966671e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79170000000000016e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.45416748032834420e+01  -8.34279496332965209e+00  6.11853942034625398e+00   +7.23222507876161491e-01  +4.44275487935323010e-01  +1.19827908630803854e+01  +1.32534481092369333e+02  +2.79407710795908486e+02  +2.74462680013809120e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.72800000000000011e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.41241346379271278e+01  -8.77429704171603220e+00  5.90585381513880137e+00   +7.33583566993856073e-01  +4.14576165734108215e-01  +1.15907820463216744e+01  +1.32538428011708675e+02  +2.79201901130465501e+02  +2.70409837516945288e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69920000000000009e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.39353566667770252e+01  -8.96938746334127046e+00  5.80969454622240455e+00   +7.38496319395898992e-01  +4.00927582113784042e-01  +1.14092193740895116e+01  +1.32540507312222388e+02  +2.79098179715549406e+02  +2.68645821212580870e+02  +8.94962887537160441e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69450000000000003e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.39045491506518317e+01  -9.00122513631483478e+00  5.79400188775340830e+00   +7.39312683922939917e-01  +3.98685654026675218e-01  +1.13792932803449478e+01  +1.32540867272679378e+02  +2.79080529532098296e+02  +2.68362297014506510e+02  +8.94962887537160441e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79800000000000004e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.52511819663037187e+01  -9.17406516545890582e+00  6.48981911430764846e+00   +7.57547173379252703e-01  +4.68826145221506618e-01  +1.21936256522002928e+01  +1.32530650206047397e+02  +2.87312738277905567e+02  +2.82917764854341215e+02  +8.60176650046279150e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.77010000000000005e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.50579345001374350e+01  -9.34949777677604743e+00  6.39122998860527947e+00   +7.61593495871503046e-01  +4.54934277733420600e-01  +1.20255388894761062e+01  +1.32532884460400567e+02  +2.87279123908379631e+02  +2.80800735970410642e+02  +8.60176650046279150e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.74720000000000013e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.48993191963665410e+01  -9.49349085201485110e+00  6.31030916500010619e+00   +7.64996817211733959e-01  +4.43452029085193988e-01  +1.18858098325700112e+01  +1.32534816927804314e+02  +2.87249836547791404e+02  +2.79079690202919153e+02  +8.60176650046279150e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.80930000000000000e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.53294506533173092e+01  -9.10301181392185299e+00  6.52974947704731790e+00   +7.55938189937647276e-01  +4.74424385015164762e-01  +1.22610849022728736e+01  +1.32529779104477143e+02  +2.87325769118280050e+02  +2.83781136765978829e+02  +8.60176650046279150e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.75719999999999992e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.49685835211573277e+01  -9.43061177985816990e+00  6.34564576919450651e+00   +7.63501253787972178e-01  +4.48475426762163454e-01  +1.19470336193376792e+01  +1.32533961345172571e+02  +2.87262826830156826e+02  +2.79829325614825905e+02  +8.60176650046279150e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.73460000000000001e+01  -9.94192620364026725e+07  1.10089364642892361e+08   -8.70880223614901479e+03  -3.48120461471301539e+01  -9.57271848293227023e+00  6.26578504371516587e+00   +7.66902559085012259e-01  +4.37101070914498735e-01  +1.18081884497206246e+01  +1.32535922455871372e+02  +2.87232998066841219e+02  +2.78139516899468333e+02  +8.60176650046279150e+01  
