#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.79800000000000004e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47998309770773133e+01  -8.40359380478295215e+00  5.91542155305895712e+00   +7.26267313782579249e-01  +4.54441801466768547e-01  +1.15940630100054065e+01  +1.32533374043158176e+02  +2.80674222028277597e+02  +2.76718093298963254e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.77010000000000005e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.46135922917113277e+01  -8.59098207385353518e+00  5.82574553236290527e+00   +7.30659505156948885e-01  +4.41362432095718737e-01  +1.14340944845486288e+01  +1.32535045746420280e+02  +2.80604978023002047e+02  +2.74845179734893520e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.74720000000000013e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.44607297148338603e+01  -8.74478821585054078e+00  5.75214048311776160e+00   +7.34354861110736556e-01  +4.30540813077504803e-01  +1.13012582612701582e+01  +1.32536523377206009e+02  +2.80544706032429019e+02  +2.73333249765922119e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.80930000000000000e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.48752609822613806e+01  -8.32769819759666063e+00  5.95174194853800209e+00   +7.24521180671706788e-01  +4.59708548422000540e-01  +1.16583186491162234e+01  +1.32532733135000484e+02  +2.80701066667005534e+02  +2.77485847205222967e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.75719999999999992e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45274819318109181e+01  -8.67762396170337702e+00  5.78428242601957088e+00   +7.32730833388822722e-01  +4.35276413949443108e-01  +1.13594460337421417e+01  +1.32535865592506013e+02  +2.80571428989817377e+02  +2.73990581654669938e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.73460000000000001e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43766219214427764e+01  -8.82941517607596538e+00  5.71164163506148093e+00   +7.36424611062278522e-01  +4.24550972960261230e-01  +1.12275209688943445e+01  +1.32537381605374435e+02  +2.80510098669110960e+02  +2.72511592009380308e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.79170000000000016e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47577770803817714e+01  -8.44590728489566267e+00  5.89517212903081589e+00   +7.27248894671621349e-01  +4.51497989391278276e-01  +1.15581093889875586e+01  +1.32533740088721544e+02  +2.80658963977266410e+02  +2.76292315183655603e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.72800000000000011e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43325654582379158e+01  -8.87374358381309314e+00  5.69042795274628510e+00   +7.37519465173727240e-01  +4.21402866034687351e-01  +1.11887009522024226e+01  +1.32537844932655076e+02  +2.80491536427775088e+02  +2.72084195897383779e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.69920000000000009e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.41403190733439885e+01  -9.06717663575692612e+00  5.59785915718907390e+00   +7.42386653074098568e-01  +4.07575795038797428e-01  +1.10176070253574121e+01  +1.32539987577973562e+02  +2.80406785947332082e+02  +2.70244233227829795e+02  +8.93451150180248135e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.69450000000000003e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.41089455313647747e+01  -9.09874383520609165e+00  5.58275244402522119e+00   +7.43195282111745015e-01  +4.05304756956667178e-01  +1.09894061235754368e+01  +1.32540357316264249e+02  +2.80392340383400438e+02  +2.69947953864905742e+02  +8.93451150180248135e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79800000000000004e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.49090316054583525e+01  -8.82731141360512339e+00  6.52529543052930627e+00   +7.44541143920157911e-01  +4.56327545919824773e-01  +1.24061258507107457e+01  +1.32533900215405879e+02  +2.84179311169020536e+02  +2.79210446061342395e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.77010000000000005e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47210984275830015e+01  -9.00812475426295300e+00  6.42615584966561126e+00   +7.48730659502758189e-01  +4.42874679650887448e-01  +1.22312731887210511e+01  +1.32535888529918594e+02  +2.84120623366101881e+02  +2.77226045066638960e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.74720000000000013e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45668450306889028e+01  -9.15653427043012691e+00  6.34478321877749352e+00   +7.52255859448379138e-01  +4.31750742090787398e-01  +1.20859663165681610e+01  +1.32537622107859647e+02  +2.84069693728038601e+02  +2.75618915816514914e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.80930000000000000e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.49851479104759662e+01  -8.75407877025625325e+00  6.56544873747409952e+00   +7.42875733509377634e-01  +4.61747192146993113e-01  +1.24763176257966730e+01  +1.32533129700052939e+02  +2.84202122131478632e+02  +2.80021980684038397e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.75719999999999992e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.46342045926513933e+01  -9.09172662144882793e+00  6.38031711872863561e+00   +7.50706574276855942e-01  +4.36617891032584637e-01  +1.21496288529914711e+01  +1.32536853014927772e+02  +2.84092258581469650e+02  +2.76318235510473187e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.73460000000000001e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.44819719826161588e+01  -9.23819190814656821e+00  6.30001050483905001e+00   +7.54230430026409326e-01  +4.25596183374189752e-01  +1.20052647839957967e+01  +1.32538619522222803e+02  +2.84040505553163030e+02  +2.74743420670086778e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79170000000000016e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.48665950814219912e+01  -8.86814023246333960e+00  6.50290907356008407e+00   +7.45477385351855149e-01  +4.53298897218716468e-01  +1.23668399926719239e+01  +1.32534338185995665e+02  +2.84166361139375510e+02  +2.78759917941086826e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.72800000000000011e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.44375146717209191e+01  -9.28096495647422515e+00  6.27655813087129388e+00   +7.55274967817917475e-01  +4.22362253667763698e-01  +1.19627667231891675e+01  +1.32539155265949518e+02  +2.84024864611559451e+02  +2.74287403319236034e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69920000000000009e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.42435191332689470e+01  -9.46761098554036984e+00  6.17422049901199710e+00   +7.59918690916983497e-01  +4.08164364395209756e-01  +1.17753706809636043e+01  +1.32541609700680681e+02  +2.83953563019949456e+02  +2.72319081544057212e+02  +8.71228844912135685e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69450000000000003e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.42118601391465731e+01  -9.49807058056158304e+00  6.15751956603495731e+00   +7.60690221485755491e-01  +4.05833378983768367e-01  +1.17444689677172711e+01  +1.32542029636659635e+02  +2.83941425512502917e+02  +2.72001307874216366e+02  +8.71228844912135685e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79800000000000004e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.46364189008121599e+01  -8.20459050469853857e+00  5.83262502917548353e+00   +7.17700611454648474e-01  +4.50005641833042147e-01  +1.15485447276807243e+01  +1.32533086608612365e+02  +2.78780799353492682e+02  +2.74824127051115795e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.77010000000000005e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.44527159200778712e+01  -8.39506675601181129e+00  5.74423378212590041e+00   +7.22184107492666594e-01  +4.37144921174362322e-01  +1.13883481767039676e+01  +1.32534614180563779e+02  +2.78699872115839639e+02  +2.73026173945902656e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.74720000000000013e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43019346204787610e+01  -8.55140747841589643e+00  5.67168326035402082e+00   +7.25956743670922333e-01  +4.26501171156106806e-01  +1.12553569145401049e+01  +1.32535977055240494e+02  +2.78629477275575937e+02  +2.71578286369703790e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.80930000000000000e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47108219001776561e+01  -8.12744420936377310e+00  5.86842506830309141e+00   +7.15918341169432870e-01  +4.55183215378786366e-01  +1.16129048802074095e+01  +1.32532505313212312e+02  +2.78812186790177577e+02  +2.75562453657158869e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.75719999999999992e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43677779827491179e+01  -8.48313642059752127e+00  5.70336471090942521e+00   +7.24298700130735051e-01  +4.31159275071046011e-01  +1.13136088144021514e+01  +1.32535368966481116e+02  +2.78660682676296858e+02  +2.72207367982628739e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.73460000000000001e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.42189719840181112e+01  -8.63742901126705576e+00  5.63176463265420768e+00   +7.28069967499308968e-01  +4.20608594235322319e-01  +1.11815467372704855e+01  +1.32536773631215652e+02  +2.78589079334709766e+02  +2.70792862337507927e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79170000000000016e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45949375825818350e+01  -8.24760127112411467e+00  5.81266571532557919e+00   +7.18702546678008924e-01  +4.47111390725324076e-01  +1.15125358752035378e+01  +1.32533419718983254e+02  +2.78762962408363421e+02  +2.74414986857029703e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.72800000000000011e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.41755153649196828e+01  -8.68248790942718429e+00  5.61085487528764126e+00   +7.29187874609395714e-01  +4.17511265603101034e-01  +1.11426920735808572e+01  +1.32537205111780963e+02  +2.78567418172679822e+02  +2.70384734229596347e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69920000000000009e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.39858864815810620e+01  -8.87910855594411075e+00  5.51961229768807016e+00   +7.34158029444444638e-01  +4.03904429597729764e-01  +1.09714754634899219e+01  +1.32539212639657961e+02  +2.78468584013840882e+02  +2.68631234068180845e+02  +9.01576112396773084e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69450000000000003e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.39549401013139942e+01  -8.91119595311875123e+00  5.50472201592703136e+00   +7.34983843818279414e-01  +4.01669127508972712e-01  +1.09432589537010880e+01  +1.32539560956651201e+02  +2.78451748994497336e+02  +2.68349441966981829e+02  +9.01576112396773084e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79800000000000004e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.49886783965898047e+01  -8.74637052346499289e+00  6.21830702311201211e+00   +7.40727689355423102e-01  +4.59679896728136861e-01  +1.19379851907984165e+01  +1.32533167246914246e+02  +2.83680635294843341e+02  +2.79396191334599621e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.77010000000000005e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47995093202313797e+01  -8.92843984345258157e+00  6.12393105546686201e+00   +7.44961865858778216e-01  +4.46253453436116720e-01  +1.17726900277584470e+01  +1.32535091508685667e+02  +2.83626186390658347e+02  +2.77414752105164098e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.74720000000000013e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.46442415120375529e+01  -9.07788025304812862e+00  6.04646834367210051e+00   +7.48523969003612843e-01  +4.35149941186538880e-01  +1.16353595331802921e+01  +1.32536772481499213e+02  +2.83578806365881235e+02  +2.75810010111193662e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.80930000000000000e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.50652952626417829e+01  -8.67262918597898036e+00  6.25653098133388141e+00   +7.39044275691499775e-01  +4.65088363176810349e-01  +1.20043533998932119e+01  +1.32532422677024812e+02  +2.83701753315515361e+02  +2.80206512108319998e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.75719999999999992e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47120440483667352e+01  -9.01262243226404891e+00  6.08029485537286796e+00   +7.46958539849235326e-01  +4.40008311469500701e-01  +1.16955237723732317e+01  +1.32536026366883078e+02  +2.83599812759069778e+02  +2.76508292688743040e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.73460000000000001e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45588103162627789e+01  -9.16010510723607219e+00  6.00384693892912846e+00   +7.50518948960139265e-01  +4.29006131126921098e-01  +1.15591004852935342e+01  +1.32537740921785883e+02  +2.83551601726269837e+02  +2.74935808814837685e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79170000000000016e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.49459627987024177e+01  -8.78748295055896378e+00  6.19699632074052520e+00   +7.41673988654114602e-01  +4.56657361507700421e-01  +1.19008426911222802e+01  +1.32533590754268374e+02  +2.83668634863531565e+02  +2.78946336574492534e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.72800000000000011e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45140606422855143e+01  -9.20317526895356508e+00  5.98152144120661688e+00   +7.51574209118593628e-01  +4.25777691804628766e-01  +1.15189452975893172e+01  +1.32538261475955181e+02  +2.83537009136530173e+02  +2.74480463009828156e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69920000000000009e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43187893376574635e+01  -9.39111779281172332e+00  5.88410108750839989e+00   +7.56264998635240437e-01  +4.11602621171158478e-01  +1.13419066270778401e+01  +1.32540649491490967e+02  +2.83470365095104853e+02  +2.72515015318913811e+02  +8.77694861089937888e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69450000000000003e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.42869221455827500e+01  -9.42178896858024117e+00  5.86820262700903683e+00   +7.57044256278954886e-01  +4.09275181472762706e-01  +1.13127167370481700e+01  +1.32541058560963307e+02  +2.83459001558941338e+02  +2.72197701052069988e+02  +8.77694861089937888e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79800000000000004e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45687873166155271e+01  -8.29379391561056778e+00  6.15517757171353175e+00   +7.22034700380618122e-01  +4.46788466447642807e-01  +1.20461682766419589e+01  +1.32534177906665235e+02  +2.79361989321734200e+02  +2.74776888709736113e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.77010000000000005e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43861337914980822e+01  -8.48288597606486405e+00  6.06178119900387724e+00   +7.26467867105575538e-01  +4.33894550971635762e-01  +1.18757001442345338e+01  +1.32535773289605885e+02  +2.79276326282646210e+02  +2.72973425585693235e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.74720000000000013e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.42362138730325114e+01  -8.63809057048792184e+00  5.98512252749666551e+00   +7.30198880600325118e-01  +4.23224890507291007e-01  +1.17341429233905821e+01  +1.32537191458781763e+02  +2.79201957018958979e+02  +2.71520984196798111e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.80930000000000000e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.46427652676487554e+01  -8.21720824237997505e+00  6.19300477643106451e+00   +7.20272705519463985e-01  +4.51979990837107826e-01  +1.21146399871942219e+01  +1.32533568997617749e+02  +2.79395265307100715e+02  +2.75517432212317431e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.75719999999999992e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.43016810863362522e+01  -8.57031563842545197e+00  6.01859792990156350e+00   +7.28559049770548084e-01  +4.27894160316727057e-01  +1.17961509842069017e+01  +1.32536559262082847e+02  +2.79234908437387503e+02  +2.72152057241814475e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.73460000000000001e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.41537251842697955e+01  -8.72348698488663743e+00  5.94294352046649799e+00   +7.32289070375197748e-01  +4.17318574558194377e-01  +1.16555644182550839e+01  +1.32538018331425747e+02  +2.79159334332189758e+02  +2.70733045909390000e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79170000000000016e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.45275429722341727e+01  -8.33649212280992202e+00  6.13408806819845154e+00   +7.23025305173164767e-01  +4.43886564069235712e-01  +1.20078552055308805e+01  +1.32534526374156769e+02  +2.79343092372204012e+02  +2.74366508619752096e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.72800000000000011e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.41105168234893270e+01  -8.76821844004786577e+00  5.92084975487927068e+00   +7.33394871958948924e-01  +4.14214196910557830e-01  +1.16141957694913120e+01  +1.32538465648336398e+02  +2.79136496158194177e+02  +2.70323599072222635e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69920000000000009e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.39219712491745469e+01  -8.96341024438778256e+00  5.82444059595317487e+00   +7.38311852823900661e-01  +4.00577802764566282e-01  +1.14318714093268028e+01  +1.32540542041331975e+02  +2.79032422314559994e+02  +2.68564337860998648e+02  +8.94480590783464464e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69450000000000003e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.38912016589217870e+01  -8.99526446245714517e+00  5.80870715682287475e+00   +7.39128931710681170e-01  +3.98337864588305501e-01  +1.14018200135294947e+01  +1.32540901564051353e+02  +2.79014714844222908e+02  +2.68281605634652522e+02  +8.94480590783464464e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79800000000000004e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.52375792483093164e+01  -9.16738727483197202e+00  6.50519574459003547e+00   +7.57382895993740535e-01  +4.68380571662020129e-01  +1.22177298329680735e+01  +1.32530780097477077e+02  +2.87257737684604422e+02  +2.82818730314175696e+02  +8.59690616294922307e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.77010000000000005e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.50445479173552528e+01  -9.34292357626386405e+00  6.40636805540470800e+00   +7.61432553244324573e-01  +4.54501518945858718e-01  +1.20489742775242661e+01  +1.32533010303514800e+02  +2.87223868597323190e+02  +2.80705404706238937e+02  +8.59690616294922307e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.74720000000000013e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.48861100148875707e+01  -9.48700175915957722e+00  6.32525142162893861e+00   +7.64838754501233065e-01  +4.43029806019452410e-01  +1.19086898921115267e+01  +1.32534939519102181e+02  +2.87194376364125617e+02  +2.78987517612525608e+02  +8.59690616294922307e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.80930000000000000e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.53157603966885674e+01  -9.09629192694020006e+00  6.54522272981563269e+00   +7.55772613949834526e-01  +4.73973626999010744e-01  +1.22854576447048487e+01  +1.32529910658690369e+02  +2.87270873153372861e+02  +2.83680647493944946e+02  +8.59690616294922307e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.75719999999999992e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.49552968718603552e+01  -9.42408552208721417e+00  6.36067353244805389e+00   +7.63341917172948192e-01  +4.48048600815847353e-01  +1.19701569142859814e+01  +1.32534085347823833e+02  +2.87207455617728101e+02  +2.79735760444330708e+02  +8.59690616294922307e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.73460000000000001e+01  -9.94192619797947705e+07  1.10089357848614186e+08   -8.71320423076144471e+03  -3.47989345751018604e+01  -9.56627621787075455e+00  6.28061956199685856e+00   +7.66746138411831923e-01  +4.36684652577276344e-01  +1.18307603626347895e+01  +1.32536043289550207e+02  +2.87177426923502651e+02  +2.78049128307723777e+02  +8.59690616294922307e+01  
