#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46140662669919763e+01  -8.59384072274590594e+00  5.83045129450205302e+00   +7.30765940789432022e-01  +4.41355965814337614e-01  +1.14396832081181774e+01  +1.32535061237068675e+02  +2.80624608851689118e+02  +2.74856919424962655e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.44611967498322400e+01  -8.74761106048357640e+00  5.75678587550920184e+00   +7.34459725192855739e-01  +4.30532710013730058e-01  +1.13067298503260147e+01  +1.32536540323308287e+02  +2.80564250095344391e+02  +2.73344415188913842e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.48757468378505564e+01  -8.33061813587617905e+00  5.95655105103129934e+00   +7.24630223508353710e-01  +4.59704971571467835e-01  +1.16641034338049909e+01  +1.32532746050255639e+02  +2.80720837374525445e+02  +2.77498536443371620e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45279519975002458e+01  -8.68046244138415446e+00  5.78895418074625567e+00   +7.32836388357154700e-01  +4.35269020929804573e-01  +1.13649690172960049e+01  +1.32535881907684200e+02  +2.80591011437661393e+02  +2.74001999616966486e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43770851377705569e+01  -8.83221832054884537e+00  5.71625381091051654e+00   +7.36528594267688907e-01  +4.24541985668628941e-01  +1.12329272471533290e+01  +1.32537399335860812e+02  +2.80529593242335920e+02  +2.72522435350354897e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47582576019548668e+01  -8.44879970549115811e+00  5.89993483381408979e+00   +7.27356779206813631e-01  +4.51493101762683702e-01  +1.15638068219774635e+01  +1.32533754172882965e+02  +2.80678673119796770e+02  +2.76304583330042021e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43330266743096715e+01  -8.87653640915446118e+00  5.69502272945406052e+00   +7.37622982055741727e-01  +4.21393420316580336e-01  +1.11940727698481730e+01  +1.32537863069194998e+02  +2.80511004525907651e+02  +2.72094868794782201e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41407715610258151e+01  -9.06992443216078925e+00  5.60237801037134808e+00   +7.42488094555166844e-01  +4.07564387377838400e-01  +1.10228263763441543e+01  +1.32540007446048378e+02  +2.80426133880147233e+02  +2.70254148522385321e+02  +8.93525803043346372e+01  
+3.31980000000000004e+01  +1.77789999999999992e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41093965946218560e+01  -9.10148428313751623e+00  5.58725890690993232e+00   +7.43296378389519119e-01  +4.05293035143675540e-01  +1.09946002595651482e+01  +1.32540377460487207e+02  +2.80411667944012891e+02  +2.69957743391456006e+02  +8.93525803043346372e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49092845437852120e+01  -8.83031462326828631e+00  6.53004565438377860e+00   +7.44647939212912946e-01  +4.56323588463137142e-01  +1.24116847106464814e+01  +1.32533903519155302e+02  +2.84198883356487897e+02  +2.79221726233160553e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47213464713738986e+01  -9.01108277584827277e+00  6.43083297398889631e+00   +7.48835586588914137e-01  +4.42868592645425663e-01  +1.22366976576067188e+01  +1.32535893791204103e+02  +2.84140100380627359e+02  +2.77236668145766203e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45670890571008087e+01  -9.15945520215944597e+00  6.34940034384399432e+00   +7.52359212917801612e-01  +4.31742950241111534e-01  +1.20912782904825953e+01  +1.32537628947525150e+02  +2.84089088639939177e+02  +2.75628983306768930e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49854028311776091e+01  -8.75710028190076351e+00  6.57022856794873178e+00   +7.42983271310997062e-01  +4.61744113249561050e-01  +1.24819301133933678e+01  +1.32533132200838395e+02  +2.84221731537261746e+02  +2.80033520791076228e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46344503733772626e+01  -9.09466374962181590e+00  6.38496044434394783e+00   +7.50810620106795334e-01  +4.36610842561931278e-01  +1.21549902155043270e+01  +1.32536859168122135e+02  +2.84111690166771496e+02  +2.76328548146245055e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.44822137985924755e+01  -9.24109243235685973e+00  6.30459461721404502e+00   +7.54332901141863466e-01  +4.25587470364576670e-01  +1.20105139841243833e+01  +1.32538627218731989e+02  +2.84059853584840084e+02  +2.74753176232537612e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.48668469145310453e+01  -8.87113323836699053e+00  6.50764279106880750e+00   +7.45583763340991523e-01  +4.53294453895357718e-01  +1.23723687546291998e+01  +1.32534341934943797e+02  +2.84185912278861508e+02  +2.78771051644156614e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.44377553298500132e+01  -9.28385479103169686e+00  6.28112495088407208e+00   +7.55376971922476659e-01  +4.22353062978068183e-01  +1.19679827856184158e+01  +1.32539163407779967e+02  +2.84044187579722177e+02  +2.74296993733188401e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.42437547389738128e+01  -9.47045417434007319e+00  6.17871186144419049e+00   +7.60018616539642977e-01  +4.08153128714901503e-01  +1.17804400088160879e+01  +1.32541619757472148e+02  +2.83972772232519674e+02  +2.72327937204350803e+02  +8.71302171141148705e+01  
+3.15650000000000013e+01  +1.75719999999999999e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.42120949203238780e+01  -9.50090615703275709e+00  6.16199861420921202e+00   +7.60789801400864829e-01  +4.05821815744618841e-01  +1.17495140085387852e+01  +1.32542040001344674e+02  +2.83960615441295488e+02  +2.72010041455107853e+02  +8.71302171141148705e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46369564107102477e+01  -8.20745395255710619e+00  5.83738897546358881e+00   +7.17809960498250854e-01  +4.49998374020583736e-01  +1.15542906692461305e+01  +1.32533106238509021e+02  +2.78800617141732005e+02  +2.74836720039537568e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.44532441196742312e+01  -8.39788718451019989e+00  5.74892441594850379e+00   +7.22291569535645217e-01  +4.37135699328962513e-01  +1.13939526028785814e+01  +1.32534635541093110e+02  +2.78719581039045693e+02  +2.73038079319212557e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43024551782862517e+01  -8.55419259711685953e+00  5.67631372014579405e+00   +7.26062616558099450e-01  +4.26490387977677854e-01  +1.12608430497909868e+01  +1.32535999788175644e+02  +2.78649092301103451e+02  +2.71589612043417389e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47113631809147947e+01  -8.13032508083416872e+00  5.87321870745356911e+00   +7.16028439751531409e-01  +4.55176755016103163e-01  +1.16187073591148078e+01  +1.32532524224716497e+02  +2.78832047057371767e+02  +2.75575319263948472e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43683018775823115e+01  -8.48593695842399676e+00  5.70802144757055618e+00   +7.24405271642627024e-01  +4.31149168919428116e-01  +1.13191468483918118e+01  +1.32535391105621414e+02  +2.78680339244308925e+02  +2.72218948492801928e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.42194883371732104e+01  -8.64019470186986993e+00  5.63636198359059293e+00   +7.28174949665035487e-01  +4.20596968587349407e-01  +1.11869669277301664e+01  +1.32536797099866135e+02  +2.78608640795672329e+02  +2.70803863206936796e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45954729901537235e+01  -8.25045500493360962e+00  5.81741310718598736e+00   +7.18811473897810416e-01  +4.47103676858079446e-01  +1.15182501064597247e+01  +1.32533439745060434e+02  +2.78782756070722769e+02  +2.74427426361947255e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41760295156378078e+01  -8.68524342340715805e+00  5.61543488349025033e+00   +7.29292385258844322e-01  +4.17499203475308112e-01  +1.11480774720029814e+01  +1.32537228960098304e+02  +2.78586950980511119e+02  +2.70395563307890995e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.39863910216651490e+01  -8.88181966284260938e+00  5.52411662850693563e+00   +7.34260441528623575e-01  +4.03890501932969326e-01  +1.09767069546366951e+01  +1.32539238097227440e+02  +2.78487986742034366e+02  +2.68641300297083376e+02  +9.01650336075423979e+01  
+3.32130000000000010e+01  +1.78819999999999993e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.39554430729959975e+01  -8.91389981302825518e+00  5.50921399661729794e+00   +7.35085906869948458e-01  +4.01654901523014196e-01  +1.09484649956219950e+01  +1.32539586669285598e+02  +2.78471129671110589e+02  +2.68359381675615452e+02  +9.01650336075423979e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49890244751696855e+01  -8.74934568120726119e+00  6.22308882502965410e+00   +7.40834379174595492e-01  +4.59678226013408242e-01  +1.19436339500400965e+01  +1.32533171866579778e+02  +2.83700205763168412e+02  +2.79408042026208477e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47998490589955125e+01  -8.93137024840543958e+00  6.12863926784888768e+00   +7.45066708965346880e-01  +4.46249625811466211e-01  +1.17782021039688694e+01  +1.32535098069332975e+02  +2.83645665305887235e+02  +2.77425938884874142e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46445760471536275e+01  -9.08077392542472772e+00  6.05111615460732644e+00   +7.48627256610477687e-01  +4.35144384997016354e-01  +1.16407572581969383e+01  +1.32536780606223090e+02  +2.83598206331554536e+02  +2.75820635259745188e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.50656439089606664e+01  -8.67562246940298110e+00  6.26134258833225932e+00   +7.39151699509724813e-01  +4.65087581642978642e-01  +1.20100567244180034e+01  +1.32532426500176882e+02  +2.83721359601045947e+02  +2.80218625337439676e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47123808558182034e+01  -9.01553214506695966e+00  6.08496904248573323e+00   +7.47062511181700195e-01  +4.40003505457640831e-01  +1.17009716798059262e+01  +1.32536033811933521e+02  +2.83619247630137068e+02  +2.76519164932391220e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45591419882362487e+01  -9.16297856867551808e+00  6.00846151588052813e+00   +7.50621364382214384e-01  +4.28999640225294354e-01  +1.15644344248128448e+01  +1.32537749895200847e+02  +2.83570956624532243e+02  +2.74946118535583480e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49463074457110068e+01  -8.79044800283265459e+00  6.20176150566625495e+00   +7.41780266282748069e-01  +4.56655198797897344e-01  +1.19064608291191885e+01  +1.32533595815477099e+02  +2.83688185132122726e+02  +2.78958039327311042e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45143908145176326e+01  -9.20603814371164475e+00  5.98611860988077371e+00   +7.51676162915278723e-01  +4.25770715975134828e-01  +1.15242455721727382e+01  +1.32538270890436308e+02  +2.83556339944157116e+02  +2.74490605697028172e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43191129655636402e+01  -9.39393447114202296e+00  5.88862229279094951e+00   +7.56364897917733314e-01  +4.11593567510117553e-01  +1.13470578874295711e+01  +1.32540660801194321e+02  +2.83489586587012070e+02  +2.72524414600452189e+02  +8.77769415140961939e+01  
+3.25649999999999977e+01  +1.76069999999999993e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.42872447054912897e+01  -9.42459810791017283e+00  5.87271143548809782e+00   +7.57143813833302759e-01  +4.09265794708266906e-01  +1.13178433427751504e+01  +1.32541070175186604e+02  +2.83478204522856743e+02  +2.72206976774875727e+02  +8.77769415140961939e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45692262603134921e+01  -8.29668955174530609e+00  6.15991193117651648e+00   +7.22144192382271566e-01  +4.46779072852215853e-01  +1.20518199422643377e+01  +1.32534195666709024e+02  +2.79381794773714148e+02  +2.74788895991968388e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43865649543698453e+01  -8.48573809336616591e+00  6.06644270510726535e+00   +7.26575447056006851e-01  +4.33883226061202443e-01  +1.18812128758615785e+01  +1.32535792805562039e+02  +2.79296018524630199e+02  +2.72984754295509958e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.42366386494913684e+01  -8.64090696802988489e+00  5.98972423639809026e+00   +7.30304850485214541e-01  +4.23212024221154448e-01  +1.17395394512226172e+01  +1.32537212368728717e+02  +2.79221551606605942e+02  +2.71531741087658702e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46432073627207799e+01  -8.22012150442215983e+00  6.19776864281030093e+00   +7.20382957018747661e-01  +4.51971395986985325e-01  +1.21203471333248611e+01  +1.32533586029346083e+02  +2.79415114920507790e+02  +2.75529708613570222e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43021086516217082e+01  -8.57314763411559966e+00  6.02322575111825209e+00   +7.28665727360762738e-01  +4.27881962230707680e-01  +1.18015985033036142e+01  +1.32536579568697448e+02  +2.79254546215651601e+02  +2.72163065470956042e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41541464468071325e+01  -8.72628372876189040e+00  5.94751232785068495e+00   +7.32394137546324986e-01  +4.17304877431555976e-01  +1.16608961405665834e+01  +1.32538039989186473e+02  +2.79178873150428501e+02  +2.70743482495988360e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45279801589713813e+01  -8.33937793211130440e+00  6.13880597690281427e+00   +7.23134369783282716e-01  +4.43876729386282476e-01  +1.20134757470210669e+01  +1.32534544535995963e+02  +2.79362872746223275e+02  +2.74378364412538474e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41109362454011134e+01  -8.77100488914531695e+00  5.92540132813537834e+00   +7.33499461329222724e-01  +4.14200069520857528e-01  +1.16194932926244103e+01  +1.32538487692225942e+02  +2.79156005149653708e+02  +2.70333866278990797e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.39223826392657344e+01  -8.96615177081846682e+00  5.82891696574130869e+00   +7.38414315868062943e-01  +4.00561838265748427e-01  +1.14370175854696132e+01  +1.32540565723336329e+02  +2.79051795899819524e+02  +2.68573853201994552e+02  +8.94553574178515163e+01  
+3.21929999999999978e+01  +1.78370000000000005e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.38916117382644728e+01  -8.99799865775818120e+00  5.81317125382283528e+00   +7.39231041069600581e-01  +3.98321606620644586e-01  +1.14069411543834480e+01  +1.32540925505931597e+02  +2.79034065462562239e+02  +2.68290996314302561e+02  +8.94553574178515163e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.52377798864755079e+01  -9.17044330789918938e+00  6.50998499365185612e+00   +7.57487193571538486e-01  +4.68382835694489796e-01  +1.22233015044569804e+01  +1.32530774802417852e+02  +2.87277056715351364e+02  +2.82830047148652284e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.50447444725396906e+01  -9.34593360157973407e+00  6.41108359937177763e+00   +7.61535039418279158e-01  +4.54501488890311944e-01  +1.20544127500073532e+01  +1.32533007048791518e+02  +2.87243107725584593e+02  +2.80716077176207534e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.48863032188074200e+01  -9.48997402184082262e+00  6.32990646929959766e+00   +7.64939714887252542e-01  +4.43027934043775606e-01  +1.19140168559510116e+01  +1.32534937924044129e+02  +2.87213546659126507e+02  +2.78997643476472831e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.53159626885355351e+01  -9.09936659397122760e+00  6.55004183076170676e+00   +7.55877631447563259e-01  +4.73976835526337958e-01  +1.22910824654602866e+01  +1.32529904531968441e+02  +2.87290223469702084e+02  +2.83692218568257488e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49554915392145205e+01  -9.42707427500192097e+00  6.36535499771539914e+00   +7.63443548236978575e-01  +4.48047528605692136e-01  +1.19755328202450162e+01  +1.32534083029789628e+02  +2.87226656337412066e+02  +2.79746126959466665e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47991259350944659e+01  -9.56922770285784452e+00  6.28524132349569253e+00   +7.66846243266951832e-01  +4.36681783193987982e-01  +1.18360250997788921e+01  +1.32536042601385333e+02  +2.87196557951210650e+02  +2.78058946605846756e+02  +8.59765399400359343e+01  
